brand;sku;name;priceIncl;stockLevel;skip;skip;articleCode;skip;skip
JABRA;1559-0159;Jabra BIZ 1500 Duo USB (1559-0159);89;56.21;5;;JABIZ1500DUOUSB;TEHEBEDR;Telecom Headsets Bedraad
ZyXEL;USG20W-VPN-EU0101F;ZyXEL USG20W-VPN;321.67;241.25;1;;ZYUSG20WVPN;SECFW;Firewall Firewalls
JABRA;8800-01-89;Jabra 8800-01-89, kabel QD - RJ;21;13.26;5;;JAKA88000189;TEHEACC;Telecom Headsets Accessoires
JABRA;1513-0154;Jabra BIZ 1500 Mono QD (1513-0154);49;30.95;4;;JABIZ1500MONO;TEHEBEDR;Telecom Headsets Bedraad
YEALINK;SIP-T40P;Yealink SIP-T40P;89.95;62.97;12;;YESIPT40P;TEBUYE;Telecom Yealink
MISCELLANECOUS;TQJ-5158MOG8x3;Omni antenna 3 x 3 MIMO 5GHz;0;54.69;11;;MIKBTANT004;WIANTOMN;Wireless Antenne Omni
GIGASET;SET00020;Gigaset N300A IP incl. 1x E630Hx;0;99;2;;GIE630AIP;TEDEGI;Telecom DECT Gigaset
MISCELLANECOUS;TDJ-E2458GE-F;Panel antenna 6 x 6 MIMO 2,4GHz/5GHz;0;275.35;5;;MIKBTANT002;WIANTSEC;Wireless Antenne Sector
GIGASET;S30852-H2762-R121;Gigaset R650H PRO, staffel promo;0;85.4;20;;GIR650H;TEDEGIPR;Telecom DECT Gigaset PRO
CABLE;K8092.1;UTP CAT 5e  1mtr Wit;0;0.45;50;;CACAT5E089;KAU5E1;Kabels CAT 5E 1mtr
CABLE;K8092.1,5;UTP CAT 5e  1,5mtr Wit;0;0.53;40;;CACAT5E090;KAU5E1,5;Kabels CAT 5E 1,5mtr
CABLE;K8092.2;UTP CAT 5e  2mtr Wit;0;0.63;100;;CACAT5E091;KAU5E2;Kabels CAT 5E 2mtr
CABLE;K8092.3;UTP CAT 5e  3mtr Wit;0;0.77;59;;CACAT5E092;KAU5E3;Kabels CAT 5E 3mtr
CABLE;O0319.2;Duplex LC/LC multimode  OM4 - 2mtr;0;6.64;0;;CAFIDLCLCOM4-0200;FIKLCLCM;Fiber LC/LC Multimode
CABLE;D6O5EEAO300100;Duplex LC/LC multimode  OM4 - 1mtr;0;4.92;0;;CAFIDLCLCOM4-0100;FIKLCLCM;Fiber LC/LC Multimode
JABRA;2489-820-209;Jabra BIZ 2400 II IP Duo NC (QD) (2489-820-209);199;125.69;4;;JABIZ2400DUONC1;TEHEBEDR;Telecom Headsets Bedraad
YEALINK;SIP VP-T49G;Yealink SIP VP-T49G;599.95;419.97;2;;YESIPVPT49G;TEBUYE;Telecom Yealink
GIGASET;S30852-H2761-R101;Gigaset C530HX;0;46.02;14;;GIC530HX;TEDEGI;Telecom DECT Gigaset
GIGASET;SET00027;Gigaset C530HX incl. N300A IP;0;78.61;9;;GIC530AIPHX;TEDEGI;Telecom DECT Gigaset
ENGENIUS;ENSTATIONAC;EnGenius EnStation AC;0;138;0;;ENENSTATIONAC;WIAPOUT;Wireless Accesspoints Outdoor
ZyXEL;CNA100-EU0101F;ZyXEL CNA-100;442.23;309.56;2;;ZYCNA100;ZYCNA;ZyXEL Cloud Network Agent
CABLE;K8092.0,5;UTP CAT 5e  0,5mtr Wit;0;0.35;80;;CACAT5E093;KAU5E0,5;Kabels CAT 5E 0,5mtr
GIGASET;TASSL750SL5SL450;Venstertas Gigaset SL750H/SL5/SL450H;0;14.55;2;;GITASSL750;TEDEACC;Telecom DECT Accessoires
JABRA;PLX-83545-12;Plantronics Savi Office W710 Mono;359;234.57;0;;PL83545-12;TEHEDRAA;Telecom Headsets Draadloos
SNOM;4260;SNOM D345 (4260);0;137.89;9;;SND345;TEBUSN;Telecom Snom
WIFILINK;np-smap-200-1.0;WIFI-Link N Male to SMA Male + Low Loss 200 Cable L=1 M;0;9.57;30;;WLKA003;WIANTACC;Wireless Antenne Accessoires
WIFILINK;np-smap-200-3.0;WIFI-Link N Male to SMA Male + Low Loss 200 Cable L=3 M;0;11.93;10;;WLKA004;WIANTACC;Wireless Antenne Accessoires
WIFILINK;VLSP02970A;Wifi-Link SMA Male naar N-Plug Male Adapter (2 stuks);0;5.34;17;;WLADSMAN;WIANTACC;Wireless Antenne Accessoires
SURSUP;C01061;Robin Compact SIP deurtelefoon;0;632.21;0;;ROCSC01061;TEDICA;Telecom Deurintercom met Camera
EAST;1750565;Eaton Network Card - MS;0;194.47;1;;ETNETWORKMS;UPENTE;UPS Enterprise
MISCELLANECOUS;8PDU-C14;19 inch stekkerdoos, 8-voudig met C14 stekker;0;38;5;;MI9036;PATACC;Accessoires
SNOM;4259;SNOM D745 (4259);0;137.89;40;;SND745;TEBUSN;Telecom Snom
YEALINK;PSU-5V;Yealink PSU-5V;0;7.92;5;;YEPSU5V;TEBUYEAC;Telecom Yealink Accessoires
GIGASET;S30852-H265-M101;Gigaset S850A Go IP Ready;0;71.99;2;;GIS850A;TEDEGI;Telecom DECT Gigaset
MISCELLANECOUS;99914001;Genexis Mediaconverter P1090 (incl. kapje);0;52.5;7;;MIGEP1090M;GENEXIS;Genexis Media Converter
VALADIS;99908003;Genexis FXP-kit-125;0;2.5;32;;MIGEFXPKIT125;GENEXIS;Genexis Media Converter
MISCELLANECOUS;99916004;Genexis Mediaconverter HBR-CFG-P1090-2;0;65;15;;MIGEP1090-2;GENEXIS;Genexis Media Converter
JABRA;PLX-203946-02;Plantronics Savi W440;249;162.7;0;;PL203946-02;TEHEDRAA;Telecom Headsets Draadloos
ZyXEL;GS1200-8HP-EU0101F;ZyXEL GS1200-8HP;91.01;68.26;3;;ZYGS12008HP;SWPUNGIG;Switching PoE Switches Unmanged Gigabit
ZyXEL;XGS2210-28-EU0101F;ZyXEL XGS2210-28;712.73;498.91;2;;ZYXGS2210-28;SWML2GIG;Switching Managed L2 Gigabit Switches
ZyXEL;XGS2210-28HP-EU0101F;ZyXEL XGS2210-28HP;902.8;631.96;1;;ZYXGS2210-28HP;SWPMAGIG;Switching PoE Switches Managed Gigabit
ZyXEL;XGS2210-52-EU0101F;ZyXEL XGS2210-52;934.47;654.13;1;;ZYXGS2210-52;SWML2GIG;Switching Managed L2 Gigabit Switches
ZyXEL;LIC-CCF-ZZ0039F;ZyXEL E-iCard CF 2.0, 1 jaar licentie voor USG20-VPN and USG20W-VPN;53.43;37.4;1;;ZYEIUSG20-20WCF1;SECLI20;Firewall USG 20
JABRA;6593-823-309;Jabra EVOLVE 65 MS Mono (6593-823-309);155;97.9;4;;JAEVOLVE65MSMONO;TEHEDRAA;Telecom Headsets Draadloos
JABRA;6599-823-309;Jabra EVOLVE 65 MS Stereo (6599-823-309);165;104.22;0;;JAEVOLVE65MSSTEREO;TEHEDRAA;Telecom Headsets Draadloos
GIGASET;S30852-H2762-R101;Gigaset E630Hx;0;77;6;;GIE630Hx;TEDEGI;Telecom DECT Gigaset
THECUS;N12850L;Thecus NAS N12850L op=op;0;1661.75;1;;THN12850L;STNAT12B;"Storage NAS Rack 19"" tot 12 bay"
THECUS;N16850;Thecus NAS N16850;0;3093.5;0;;THN16850;STNA>12B;"Storage NAS Rack 19"" >12 bay"
THECUS;N12850;Thecus NAS N12850;0;2645;1;;THN12850;STNAT12B;"Storage NAS Rack 19"" tot 12 bay"
GIGASET;GA540AIPBUNDEL;Gigaset A540H + N300A IP;0;62.3;1;;GIA540AIP;TEDEGI;Telecom DECT Gigaset
ZyXEL;GS2210-24LP-EU0101F;ZyXEL GS2210-24LP;467.24;327.07;2;;ZYGS2210-24LP;SWPMAGIG;Switching PoE Switches Managed Gigabit
ZyXEL;NWA1123-ACV2-EU0101F;ZyXEL NWA1123-ACV2,;90.66;72.52;5;;ZYNWA1123-ACV2;WIAPIN;Wireless Accesspoints Indoor
CABLE;11930646;UTP CAT 6 LAN-kabel stug, 305m op=op;0;111.6;1;;CACAT6056;KAU6100;Kabels CAT 6 100mtr
HDD;WD4002FYYZ;Western Digital 4TB WD4002FYYZ Gold;0;157.48;0;;HDWD4002FYYZ;STHDEN;Storage Enterprise
SNOM;4325;SNOM Voeding IP toestellen 10w (4325);0;9.59;58;;SNPS4325;TEBUSNAC;Telecom Snom Accessoires
CABLE;FPC-5004E;FTP CAT 5e LAN-kabel, soepel, 305m;0;104.12;1;;CACAT5E094;KAU5E305;Kabels CAT 5E 305 meter
YEALINK;W56P;Yealink W56P;129.95;90.97;0;;YEW56P;TEDEYE;Telecom DECT Yealink
YEALINK;W56H;Yealink W56H Handset;94.95;66.47;2;;YEW56H;TEDEYE;Telecom DECT Yealink
HDD;WD8001FFWX;Western Digital 8TB WD8001FFWX Red Pro;0;338;0;;HDWD8001FFWX;STHDSO;Storage SoHo
JABRA;PLX-84757-01;Plantronics cable EHS PSP;25;16.34;0;;PL84757-01;TEHEACC;Telecom Headsets Accessoires
JABRA;PLX-86180-01;Plantronics CS540 spare battery;28;18.3;0;;PL86180-01;TEHEACC;Telecom Headsets Accessoires
JABRA;PLX-83543-12;Plantronics Savi Office W730;359;234.57;0;;PL83543-12;TEHEDRAA;Telecom Headsets Draadloos
SOURCELIGHT;SLSS-10PC-05;SFP plus Passive cable 5 meter 10G;0;54.6;11;;SOSLSS10PC05;FIMOD10G;Fiber Modules SFP+ (10G)
YEALINK;W56Case;Yealink W56 Protect Case;29.95;20.96;2;;YEW56CASE;TEDEACC;Telecom DECT Accessoires
HDD;WD6002FRYZ;Western Digital 6TB WD6002FRYZ Gold;0;233.1;1;;HDWD6002FRYZ;STHDEN;Storage Enterprise
ZyXEL;NSW200-28P-EU0101F;ZyXEL NSW200-28P Nebula Cloud Switch;564.05;451.24;3;;ZYNSW200-28P;ZYNEBSW;Cloud Switches
ZyXEL;NSW100-28P-EU0101F;ZyXEL NSW100-28P Nebula Cloud Switch;394.84;315.88;2;;ZYNSW100-28P;ZYNEBSW;Cloud Switches
ZyXEL;NAP203-ZZ0101F;ZyXEL NAP203 Nebula Cloud AP;282.03;225.62;3;;ZYNAP203;ZYNEBAP;Cloud Access Points
ZyXEL;NAP303-ZZ0101F;ZyXEL NAP303 Nebula Cloud AP;394.84;315.88;1;;ZYNAP303;ZYNEBAP;Cloud Access Points
ZyXEL;RGS200-12P-ZZ0101F;ZyXEL RGS200-12P;773.11;618.49;1;;ZYRGS200-12P;SWSMPO;Switching PoE Switches Outdoor
ZyXEL;RGS100-5P-ZZ0101F;ZyXEL RGS100-5P;309.24;247.4;2;;ZYRGS100-5P;SWSMPO;Switching PoE Switches Outdoor
JABRA;2399-829-109;Jabra BIZ 2300 Duo USB (2399-829-109);149;94.11;1;;JABIZ2300DUOUSB;TEHEBEDR;Telecom Headsets Bedraad
MISCELLANECOUS;6612;*12U Wandkast met glazen deur;0;190;0;;MI12UWKGD900;PATWAND;Wandkast
MISCELLANECOUS;Patch-24UTP;UTP patchpaneel voor keystones - 24 poorts;0;16.95;1;;MI9039;KAU;UTP Kabels
MISCELLANECOUS;KC-UTP6-LSA;CAT6 UTP Keystone Connector - LSA;0;4.25;0;;MI9040;KAU;UTP Kabels
MISCELLANECOUS;84014;Singlemode koppeling LC-LC duplex blauw;0;3.99;0;;MI9041;KAU;UTP Kabels
GIGASET;S30852-H2751-R101;Gigaset SL450HX;0;72;2;;GISL450HX;TEDEGI;Telecom DECT Gigaset
CABLE;K8100OR.0,5;UTP CAT 6  0,5mtr Oranje;0;0.5;22;;CACAT6057;KAU60,5;Kabels CAT 6 0,5mtr
UBIQUITI;UAP-AC-LR-5;Ubiquiti UniFi AP, AC Long Range 5-pack, PoE Not Included -  bestel losse voor 802.3Af ondersteuning;0;389.4;1;;UBUAPACLR5;WIAPIN;Wireless Accesspoints Indoor
UBIQUITI;UAP-AC-LR;Ubiquiti UniFi AP, AC Long Range - bestel losse voor 802.3Af ondersteuning!;0;80.3;19;;UBUAPACLR;WIAPIN;Wireless Accesspoints Indoor
UBIQUITI;UAP-AC-LITE ;Ubiquiti UniFi AP, AC LITE;0;64.9;9;;UBUAPACLITE;WIAPIN;Wireless Accesspoints Indoor
UBIQUITI;UAP-AC-PRO-5;Ubiquiti UniFi AP, AC PRO, 5-Pack, PoE Not Included ;0;514.8;5;;UBUAPACPRO5;WIAPIN;Wireless Accesspoints Indoor
UBIQUITI;UC-CK ;Ubiquiti UniFy Cloud Key;0;62.7;16;;UBUCCK;WICON;Wireless Controllers
UBIQUITI;UAP-AC-M;Ubiquiti UniFi AC Mesh;0;72.6;6;;UBUAPACM;WIAPOUT;Wireless Accesspoints Outdoor
UBIQUITI;UAP-AC-M-PRO;Ubiquiti Unifi UAP AC Mesh Pro;0;145.2;8;;UBUAPACMPRO;WIAPOUT;Wireless Accesspoints Outdoor
UBIQUITI;ES-8-150W;Ubiquiti EdgeSwitch 8;172.42;172.42;2;;UBES8-150W;SWPMAGIG;Switching PoE Switches Managed Gigabit
THECUS;N16910SAS;Thecus NAS N16910 SAS;0;3352.25;0;;THN16910SAS;STNA>12B;"Storage NAS Rack 19"" >12 bay"
THECUS;W4810;Thecus Windows NAS W4810;0;442.75;0;;THW4810;STNAT4B;Storage NAS Tower tot 4 bay
THECUS;N8880U;Thecus NAS N8880U;0;1374.25;1;;THN8880U;STNAT12B;"Storage NAS Rack 19"" tot 12 bay"
THECUS;N7770;Thecus NAS N7770;0;736;1;;THN7770;STNA>5B;Storage NAS Tower >5 bay
THECUS;N4810;Thecus NAS N4810;0;356.5;1;;THN4810;STNAT4B;Storage NAS Tower tot 4 bay
ZyXEL;MGS3750-28F-EU02V1F;ZyXEL MGS-3750-28F;1076.98;753.89;0;;ZYMGS3750-28F;SWFIGIG;Switching Fiber Switches Gigabit
JABRA;14121-27;Jabra 14121-27 - hoofdbeugel;20;12.63;0;;JAHBPRO920;TEDEACC;Telecom DECT Accessoires
MISCELLANECOUS;8180;Algo SIP Audio Alerter;0;339;1;;MIAL8180;TEBUOV;Telecom Bureautoestellen Overig
UBIQUITI;US-16-150W;Ubiquiti US-16-150W 16 port PoE Switch;0;233.2;8;;UBUS16-150W;SWPMAGIG;Switching PoE Switches Managed Gigabit
UBIQUITI;USG;Ubiquiti UniFi Security Gateway;0;89.1;0;;UBUSG;SECFW;Firewall Firewalls
UBIQUITI;US-8-150W;Ubiquiti US-8-150W 8 port PoE Switch;0;158.4;6;;UBUS8-150W;SWPMAGIG;Switching PoE Switches Managed Gigabit
ZyXEL;XGS4600-32F-ZZ0102F;ZYXEL XGS4600-32F;2477.73;1610.53;0;;ZYXGS4600-32F;SWFIGIG;Switching Fiber Switches Gigabit
EAST;5P850iR;Eaton 5P 850i Rack1U;0;361.7;0;;ET5P850IR;UPENTE;UPS Enterprise
CABLE;C7A5CCEA300500;Valadis Fiber Patchcable Single cable SC/UPC-SC/APC8, 5mtr;0;5.23;0;;CAFIBER0049;FIK;Fiber Fiberkabels
YEALINK;RT20;Yealink RT20;154.95;108.47;1;;YERT20;TEDEACC;Telecom DECT Accessoires
YEALINK;CPE80;Yealink CPE80;124.95;87.47;22;;YECPE80;TECON;Telecom Conference Toestellen
UBIQUITI;TS-5-POE;Ubiquiti ToughSwitch, 5-port, PoE;0;67.1;5;;UBTS5POE;SWPSMGIG;Switching PoE Switches Smart Gigabit
UBIQUITI;US-24-250W;Ubiquiti US-24-250W 24 port PoE Switch;0;316.8;4;;UBUS24-250W;SWPMAGIG;Switching PoE Switches Managed Gigabit
CABLE;D1B4EJAB000300;Valadis Patchcord DX OM1 (62,5/125)  LC/PC-MTRJ LSZH oranje 3mtr;0;21.63;0;;CAFIBER0057;FIK;Fiber Fiberkabels
JABRA;83550-02;Plantronics UC DECT USB Dongle D100;100;65.34;0;;PL83550-02;TEHEDRAA;Telecom Headsets Draadloos
EAST;9PX1000IRTN;Eaton 9PX 1000i RT2U Netpack;0;927.48;0;;ET9PX1000IRTN;UPENTE;UPS Enterprise
UBIQUITI;NBE-5AC-16;Ubiquiti NanoBeam 5AC, 16dBi;0;59.4;2;;UBNBE5AC-16;WIAPOUT;Wireless Accesspoints Outdoor
SURSUP;9151010;Helios IP Force & Safety switch + tamper;0;29.67;0;;2NHE9151010;TEDICA;Telecom Deurintercom met Camera
SURSUP;9151101CW;Helios IP Force - 1 button & camera & 10W speaker;0;808.83;0;;2NHE9151101CW;TEDICA;Telecom Deurintercom met Camera
MISCELLANECOUS;H7642.4-10;CAT6a connector RJ45 / 10 st zwart;0;7.31;0;;MI9042;PATACC;Accessoires
GIGASET;S30852-H2617-R101;Gigaset S650H PRO + N510 IP Pro;0;104.69;19;;GIS650HIP;TEDEGIPR;Telecom DECT Gigaset PRO
UBIQUITI;TS-8-PRO;Ubiquiti ToughSwitch, 8-port, PoE PRO;0;137.5;3;;UBTS8PRO;SWPSMGIG;Switching PoE Switches Smart Gigabit
GIGASET;S30852-S2582-R101-1;Gigaset C530H bureaulader, zwart;0;15.84;0;;GISC530HBL;TEDEACC;Telecom DECT Accessoires
JABRA;8800-01-19;Jabra 8800-01-19, kabel;19;12;0;;JA88000119;TEHEACC;Telecom Headsets Accessoires
TPLINK;T2600G-28MPS;TP-Link T-2600-28MPS op=op (TL-SG3424P);0;290;1;;TPT2600G28MPS;SWPMAGIG;Switching PoE Switches Managed Gigabit
HDD;WD80EFZX;Western Digital Red 8TB WD80EFZX SoHo NAS;0;252;0;;HDWD80EFZX;STHDSO;Storage SoHo
ZyXEL;NBG6617-EU0101F;ZyXEL NBG-6617;69.99;55.99;4;;ZYNBG6617;MRRO;Modem/Router Routers
JABRA;88007-99;Jabra 88007-99, kabel  met functietoets;29;18.32;0;;JAKA8800799;TEHEACC;Telecom Headsets Accessoires
ZyXEL;WAC5302D-S-EU0101F;ZyXEL WAC5302D-S;228.16;182.53;1;;ZYWAC5302DS;WIAPIN;Wireless Accesspoints Indoor
ZyXEL;NSW100-10P-EU0101F;ZyXEL NSW100-10P Nebula Cloud Switch;211.53;169.23;2;;ZYNSW100-10P;ZYNEBSW;Cloud Switches
GIGASET;S30853-H4003-R101;Gigaset Maxwell 3;0;110.85;2;;GIMAXW3;TEBUGI;Telecom Gigaset
PANASONIC;KX-A406CE;Panasonic KX-A406CE;0;79.7;1;;PAKXA406CE;TEDEPA;Telecom DECT Panasonic
THECUS;N2810PRO;Thecus NAS N2810PRO;0;281.75;3;;THN2810PRO;STNAT4B;Storage NAS Tower tot 4 bay
UBIQUITI;USG-PRO-4;Ubiquiti UniFi Security Gateway, Pro 4;0;219.45;0;;UBUSGPRO4;SECFW;Firewall Firewalls
ENGENIUS;ENS620EXT;Engenius ENS 620EXT;0;175;1;;ENENS620EXT;WIAPOUT;Wireless Accesspoints Outdoor
JABRA;2406-820-204;Jabra BIZ 2400 Mono NC 3 in 1 (2406-820-204);0;119.37;0;;JABIZ2400MONONC3;TEHEBEDR;Telecom Headsets Bedraad
UBIQUITI;US-8-60W;Ubiquiti US-8-60W 8 port PoE Switch;0;89.1;7;;UBUS8-60W;SWPMAGIG;Switching PoE Switches Managed Gigabit
ZyXEL;NWA1123ACPRO-EU0101F;ZyXEL NWA1123-AC Pro;159.99;127.99;2;;ZYNWA1123-ACPRO;WIAPIN;Wireless Accesspoints Indoor
ZyXEL;NWA1123ACPRO-EU0102F;ZyXEL NWA1123-AC Pro, Triple pack;426.66;341.32;2;;ZYNWA1123-ACPRO3;WIAPIN;Wireless Accesspoints Indoor
UBIQUITI;UAP-AC-HD;Ubiquiti UniFi AP, AC High-Density;0;255.28;1;;UBUAPACHD;WIAPIN;Wireless Accesspoints Indoor
CABLE;K8100WS.1;UTP CAT 6  1mtr wit;0;0.62;40;;CACAT6058;KAU61;Kabels CAT 6 1mtr
CABLE;K8100WS.1,5;UTP CAT 6  1,5mtr wit;0;0.7;130;;CACAT6059;KAU61;Kabels CAT 6 1mtr
CABLE;K8100WS.3;UTP CAT 6  3,0mtr wit;0;1.03;50;;CACAT6060;KAU63;Kabels CAT 6 3mtr
YEALINK;T27G;Yealink SIP-T27G;124.95;87.47;7;;YESIPT27G;TEBUYE;Telecom Yealink
YEALINK;HS-T23;Yealink HS-T23;9;6.3;1;;YEHST23;TEBUYEAC;Telecom Yealink Accessoires
4IPNET;HSG326;4ipnet HSG-326;0;269;3;;4IHSG326;WIHOT;Wireless Hotspots
YEALINK;YEAL-SC-T26P-T28P-SIP-T4;Yealink krulsnoer tbv T26P/T28P/SIP-T4x;6;4.2;4;;YEKRUL01;TEDEACC;Telecom DECT Accessoires
THECUS;N4350;Thecus NAS N4350;0;184;0;;THN4350;STNAT4B;Storage NAS Tower tot 4 bay
THECUS;N2350;Thecus NAS N2350;0;120.75;3;;THN2350;STNAT4B;Storage NAS Tower tot 4 bay
THECUS;N4820U-R;Thecus NAS N4820U-R;0;776.25;1;;THN4820UR;STNAT12B;"Storage NAS Rack 19"" tot 12 bay"
THECUS;N4820U-S;Thecus NAS N4820U-S;0;563.5;1;;THN4820US;STNAT12B;"Storage NAS Rack 19"" tot 12 bay"
GIGASET;C39280-Z4-C705;Gigaset Adapter C-705, voor diverse bureauladers;0;8.81;6;;GIPSUC705;TEDEACC;Telecom DECT Accessoires
ZyXEL;WAC6553D-E-EU0201F;ZyXEL WAC6553D-E v2;838.82;671.05;2;;ZYWAC6553DEV2;WIAPOUT;Wireless Accesspoints Outdoor
ENGENIUS;ENS500-AC;Engenius ENS 500-AC;0;109;5;;ENENS500AC;WIAPOUT;Wireless Accesspoints Outdoor
ENGENIUS;ENS500EXT-AC;Engenius ENS 500EXT-AC;0;130;5;;ENENS500EXTAC;WIAPOUT;Wireless Accesspoints Outdoor
ENGENIUS;EnStation5-AC;EnGenius EnStation5-AC;0;123;4;;ENENSTATION5AC;WIAPOUT;Wireless Accesspoints Outdoor
ENGENIUS;EAP1300;EnGenius EAP1300;0;123;3;;ENEAP1300;WIAPIN;Wireless Accesspoints Indoor
ENGENIUS;EAP1300EXT;EnGenius EAP1300-EXT;0;145;2;;ENEAP1300EXT;WIAPIN;Wireless Accesspoints Indoor
YEALINK;SIP-T40G;Yealink SIP-T40G;89.95;62.97;19;;YESIPT40G;TEBUYE;Telecom Yealink
YEALINK;W52Case;Yealink W52 Protect Case;29.95;20.96;2;;YEW52CASE;TEDEACC;Telecom DECT Accessoires
YEALINK;SIP-T41S;Yealink SIP-T41S;109.95;76.97;13;;YESIPT41S;TEBUYE;Telecom Yealink
YEALINK;SIP-T42S;Yealink SIP-T42S;134.95;94.97;7;;YESIPT42S;TEBUYE;Telecom Yealink
YEALINK;SIP-T46S;Yealink SIP-T46S;189.95;132.97;9;;YESIPT46S;TEBUYE;Telecom Yealink
YEALINK;SIP-T48S;Yealink SIP-T48S;279.95;195.97;2;;YESIPT48S;TEBUYE;Telecom Yealink
JABRA;8800-00-55;Jabra 8800-00-55, verloopkabel;0;15.3;4;;JAKA88000055;TEHEACC;Telecom Headsets Accessoires
MISCELLANECOUS;HBR-CFG-P1090-TKF-3;Genexis Mediaconverter HBR-CFG-P1090-TKF-3;0;65;28;;MIGEP1090-TKF-3;GENEXIS;Genexis Media Converter
CABLE;K8100BL.1,5;UTP CAT 6  1,5 mtr Blauw;0;0.7;25;;CACAT6061;KAU62;Kabels CAT 6 2mtr
JABRA;14401-10;Jabra EVOLVE 40 Stereo 3.5mm Jack (14401-10);0;38.28;3;;JAEVOLVE40STEREO;TEHEBEDR;Telecom Headsets Bedraad
MISCELLANECOUS;EK631CC.1;19 inch stekkerdoos, 12-voudig C13 met C14 stekker;0;39.5;4;;MI9043;PATACC;Accessoires
ENGENIUS;EPA5006GAT;EnGenius EPA5006GAT;0;48;1;;ENEPA5006GAT;NETPA;PoE Adapters
ZyXEL;ACCESSORY-ZZ0102F;ZyXEL buitenbehuizing voor indoor accesspoint;41.78;33.43;7;;ZYOUTDOORAP;WIAPACC;Wireless Accesspoints Accessoire
ZyXEL;LTE4506-M606-EU01V1F;ZyXEL LTE-4506-M606;170.66;127.99;1;;ZYLTE4506-M606;MRMO;Modem/Router Modems ADSL/VDSL
JABRA;4993-829-209;Jabra EVOLVE 20 UC Mono (4993-829-209);0;25.52;2;;JAEVOLVE20UCMONO;TEHEBEDR;Telecom Headsets Bedraad
ZyXEL;NSG100-ZZ0101F;NSG100 Nebula Cloud Managed Security Gateway (Dual WAN);0;315.88;2;;ZYNSG100;ZYNEBSG;Cloud Gateway
SNOM;4125;SNOM hoorn 7Dxxx zwart (4125);0;19.2;0;;SNH7DXX;TEBUSNAC;Telecom Snom Accessoires
YEALINK;GDP-06i;Jablocom GDP-06i;0;139.96;1;;JABGDP06I;TEBU;Telecom Bureautoestellen
ZyXEL;NSW100-28-EU0101F;ZyXEL NSW100-28 Nebula Cloud Switch;202.43;161.94;0;;ZYNSW100-28;ZYNEBSW;Cloud Switches
ZyXEL;NSG50-ZZ0101F;NSG50 Nebula Cloud Managed Security Gateway;246.63;197.31;0;;ZYNSG50;ZYNEBSG;Cloud Gateway
ZyXEL;NWA1123-ACHD-EU0101F;ZyXEL NWA1123-ACHD Wave 2;181.88;145.51;0;;ZYNWA1123-ACHD;WIAPIN;Wireless Accesspoints Indoor
ZyXEL;NWA5123-ACHD-EU0101F;ZyXEL NWA5123-ACHD, Wave 2 Standalone and controller AP;272.83;218.27;2;;ZYNWA5123ACHD;WIAPIN;Wireless Accesspoints Indoor
UBIQUITI;ERLite-3;Ubiquiti EdgeRouter Lite, 3-Port;0;77;3;;UBERLITE3;MRRO;Modem/Router Routers
UBIQUITI;TC-PRO;Ubiquiti Tough Cable, Pro 305 meter;0;111.1;1;;UBTCPRO;KAU;UTP Kabels
SNOM;4356;SNOM Conference C520  (4356) actie t/m 30 april;0;180.3;11;;SNC520;TECON;Telecom Conference Toestellen
SNOM;4357;SNOM Uitbereidingsmicrofoon C52-SP  (00004357);0;132;4;;SNC52SP;TECON;Telecom Conference Toestellen
SNOM;4341;SNOM A100M (00004341);0;39.6;4;;SNA100M;TEHEBEDR;Telecom Headsets Bedraad
SNOM;3932;SNOM Batterij voor M65/M85/C50;0;9;5;;SNACC3932;TEDEACC;Telecom DECT Accessoires
JABRA;4999-823-109;Jabra EVOLVE 20 MS Stereo (4999-823-109);0;31.9;2;;JAEVOLVE20MSSTEREO;TEHEBEDR;Telecom Headsets Bedraad
YEALINK;SIP-T58V;Yealink SIP-T58V, controleer uw provider;429.95;300.97;2;;YESIPT58V;TEBUYE;Telecom Yealink
MISCELLANECOUS;Patch6-48UTP;Patchpaneel Cat6 UTP 48 poorts;0;85.15;0;;MI9046;PATACC;Accessoires
ZyXEL;VPN50-EU0101F;ZyXEL VPN Firewall VPN 50;522.56;391.92;1;;ZYVPN50;SECFW;Firewall Firewalls
ZyXEL;VPN100-EU0101F;ZyXEL VPN Firewall VPN 100;689.69;517.27;1;;ZYVPN100;SECFW;Firewall Firewalls
ZyXEL;VPN300-EU0101F;ZyXEL VPN Firewall VPN 300;1280.21;960.16;1;;ZYVPN300;SECFW;Firewall Firewalls
SNOM;4342;SNOM A100D (00004342);0;45.35;9;;SNA100D;TEHEBEDR;Telecom Headsets Bedraad
JABRA;8800-02-01;Jabra 8800-02-01 - adapter;0;22.33;1;;JAKA88000201;TEHEACC;Telecom Headsets Accessoires
JABRA;8800-00-25;Jabra 8800-00-25  - QD - RJ9 (straight);0;9.89;1;;JAKA88000025;TEHEACC;Telecom Headsets Accessoires
UBIQUITI;PBE-5AC-Gen2;Ubiquiti Powerbeam AC Gen2;0;85.8;2;;UBPBE5AC-GEN2;WIAPOUT;Wireless Accesspoints Outdoor
ZyXEL;NAP102-ZZ0101F;ZyXEL NAP102 Nebula Cloud AP;118.74;94.99;5;;ZYNAP102A;ZYNEBAP;Cloud Access Points
SNOM;4353;SNOM D712 (4353);0;73.2;16;;SND712;TEBUSN;Telecom Snom
